  0.4043006461350899      -0.3556199039840052E-01  -0.8607302601102132E-02  -0.4834508221608354E-02   0.2053534791022655E-01
  0.4444297170064466      -0.3234563435573499E-01  -0.7833154384636781E-02  -0.5164180516782921E-02   0.2189707742858638E-01
  0.4858972054262192      -0.2925197343878387E-01  -0.7087999842933191E-02  -0.5473382563250318E-02   0.2317349679671832E-01
  0.5286032125771225      -0.2626574201484131E-01  -0.6366995336054121E-02  -0.5760534622207735E-02   0.2435831408609011E-01
  0.5724448559416008      -0.2337398267333409E-01  -0.5667728759879329E-02  -0.6024207043888470E-02   0.2544587187954655E-01
  0.6173165171548376      -0.2056600130299021E-01  -0.4988041959690434E-02  -0.6263153619807214E-02   0.2643117880171945E-01
  0.6631100964486618      -0.1783208274187146E-01  -0.4325793368633969E-02  -0.6476300187144048E-02   0.2730990927730500E-01
  0.7097152730733722      -0.1516299793846095E-01  -0.3678884108773592E-02  -0.6662733607545887E-02   0.2807837778960707E-01
  0.7570197710701010      -0.1254969791734894E-01  -0.3045219615269229E-02  -0.6821691819384761E-02   0.2873350328139122E-01
  0.8049096297534480      -0.9983145476215589E-02  -0.2422676432802404E-02  -0.6952552686722844E-02   0.2927276929793695E-01
  0.8532694782527695      -0.7454209879171898E-02  -0.1809098676736852E-02  -0.7054823919665561E-02   0.2969418335917522E-01
  0.9019828134507251      -0.4953640791992037E-02  -0.1202285728822156E-02  -0.7128133319441402E-02   0.2999623959910127E-01
  0.9509322806495087      -0.2472060732173668E-02  -0.6000070022707742E-03  -0.7172221177559742E-02   0.3017788679861156E-01
  0.9999999562886101      -0.2256401852882042E-08  -0.8639702321007696E-10  -0.7186934029202114E-02   0.3023850433234910E-01
   1.049067632033016       0.2472057209217519E-02   0.6000052862866720E-03  -0.7172221222749687E-02   0.3017788699574986E-01
   1.098017099547460       0.4953636232053957E-02   0.1202285539316245E-02  -0.7128133414220213E-02   0.2999623999203987E-01
   1.146730435270670       0.7454206302481878E-02   0.1809096958467262E-02  -0.7054824054645511E-02   0.2969418394820175E-01
   1.195090284503576       0.9983140775853372E-02   0.2422676190587066E-02  -0.6952552875152617E-02   0.2927277007867001E-01
   1.242980144127070       0.1254969423277175E-01   0.3045217898117666E-02  -0.6821692042334628E-02   0.2873350425487165E-01
   1.290284643268244       0.1516299300788430E-01   0.3678883769745692E-02  -0.6662733887196416E-02   0.2807837894727865E-01
   1.336889821238939       0.1783207889125149E-01   0.4325791667612634E-02  -0.6476300494886526E-02   0.2730991062200862E-01
   1.382683402077045       0.2056599606034743E-01   0.4988041465602993E-02  -0.6263153986604121E-02   0.2643118031877199E-01
   1.427555065029142       0.2337397858334758E-01   0.5667727106443791E-02  -0.6024207431752892E-02   0.2544587357537710E-01
   1.471396710322869       0.2626573639365675E-01   0.6366994610445660E-02  -0.5760535069946284E-02   0.2435831593717897E-01
   1.514102719588762       0.2925196899643360E-01   0.7087998283397806E-02  -0.5473383025001649E-02   0.2317349881558489E-01
   1.555570210304169       0.3234562830941327E-01   0.7833153338596247E-02  -0.5164181036571934E-02   0.2189707958001537E-01
   1.595699283646276       0.3556198541284018E-01   0.8607301167260095E-02  -0.4834508749555881E-02   0.2053535021536351E-01
   1.634393265157129       0.3891207097355877E-01   0.9411971838524580E-02  -0.4486065072283519E-02   0.1909536027726352E-01
   1.671558937640891       0.4242409645063241E-01   0.1021321904457560E-01  -0.4121368941234291E-02   0.1758499231568800E-01
   1.707106765732237       0.4624864509118177E-01   0.1097441577588374E-01  -0.3744849195644594E-02   0.1601078425907958E-01
   1.740951111594908       0.5065640862283206E-01   0.1189726126609247E-01  -0.3359069554426484E-02   0.1437350266853657E-01
   1.773010441230769       0.5561732350723898E-01   0.1355412362816407E-01  -0.2954158617263017E-02   0.1267155637064332E-01
   1.803207520902364       0.6036911322008401E-01   0.1635604747754581E-01  -0.2505755401210538E-02   0.1091910517140540E-01
   1.831469603195765       0.6379848662807651E-01   0.1976939025137038E-01  -0.1995810202412091E-02   0.9160883337092000E-02
   1.857728602275472       0.6535095065024425E-01   0.2235430768507020E-01  -0.1439587885761745E-02   0.7461421840596824E-02
   1.881921257909165       0.6531246992324624E-01   0.2266084333432173E-01  -0.8894898303310058E-03   0.5878243853350638E-02
   1.903989287867154       0.6416928579377395E-01   0.2001228236034872E-01  -0.4126681489795763E-03   0.4447507003161751E-02
   1.923879528329380       0.6186052045376033E-01   0.1466880727259166E-01  -0.6295966813457155E-04   0.3191323329285130E-02
   1.941544061961725       0.5767031310883517E-01   0.7660309900838286E-02   0.1369752493050498E-03   0.2131365257800325E-02
   1.956940333353069       0.5079357429661098E-01   0.5694732451640376E-03   0.2006403021548928E-03   0.1291320911174750E-02
   1.970031251535012       0.4110760186011338E-01  -0.4843606797219479E-02   0.1710129377287045E-03   0.6851510084131067E-03
   1.980785279337272       0.2958339465580614E-01  -0.7290103425659226E-02   0.1032950224349310E-03   0.3018589874980475E-03
   1.989176509363488       0.1803644812513725E-01  -0.6606660484328413E-02   0.4290810874064138E-04   0.1004719913943050E-03
   1.995184726404418       0.8414102084739861E-02  -0.3926877393414922E-02   0.1017003562471765E-04   0.2047821283255404E-04
   1.998795456138147       0.2154954517058261E-02  -0.1152370796529842E-02   0.7061013093849788E-06   0.1300904602023358E-05
  2.00000000000   0.00000000000   0.00000000000   0.00000000000   0.00000000000 
